日付,商品名,カテゴリー,販売商品数,売上,曜日,祝日,最高気温,最低気温,天気,休日フラグ,特異日フラグ,月,季節,イベント有無,長期休みの種類,長期休みフラグ,前週同曜日_売上,売上_移動平均7日,恒常メニュー,シーズンメニュー,商品数
2025-09-29,KPS まるごと巨峰とパインスムージー,期間限定スムージー,9.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,0,1,9.0
2025-09-29,03 STBAつぶつぶいちごバナナミルク,スムージー,13.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,13.0
2025-09-29,07 OP果実たっぷりオレンジパイン,スムージー,6.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,6.0
2025-09-29,10 MGつぶつぶマンゴーミルク,スムージー,5.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,5.0
2025-09-29,SS 東京サンセットソーダ,店舗限定,5.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,5.0
2025-09-29,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,5.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,5.0
2025-09-29,08 KOPつぶつぶキウイオレンジパイン,スムージー,4.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,4.0
2025-09-29,04 MIXトロピカルマンゴーミックス,スムージー,4.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,4.0
2025-09-29,02 BA完熟バナナミルク,スムージー,5.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,5.0
2025-09-29,12 LMNゴクゴクレモネードソーダ,ソーダ,3.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,3.0
2025-09-29,09 BOCベリーベリーオレンジココナッツ,スムージー,2.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,2.0
2025-09-29,05 KBケールバナナ,スムージー,2.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,2.0
2025-09-29,13 LLS搾りたてレモンライムソーダ,ソーダ,2.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,2.0
2025-09-29,11 KIWIごろごろキウイ,スムージー,1.0,125920.0,Monday,0,30.9,23.8,曇り,0,0,9.0,秋,無,,0,9070200.0,207122.85714285713,1,0,1.0
2025-09-30,NS100 切りたて梨100%生絞りジュース,期間限定100%,27.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,0,1,27.0
2025-09-30,01 PBA金の房プレミアムバナナミルク,スムージー,17.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,17.0
2025-09-30,KPS まるごと巨峰とパインスムージー,期間限定スムージー,9.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,0,1,9.0
2025-09-30,10 MGつぶつぶマンゴーミルク,スムージー,8.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,8.0
2025-09-30,06 ACAIアサイースムージー,スムージー,5.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,5.0
2025-09-30,SS 東京サンセットソーダ,店舗限定,7.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,7.0
2025-09-30,08 KOPつぶつぶキウイオレンジパイン,スムージー,6.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,6.0
2025-09-30,07 OP果実たっぷりオレンジパイン,スムージー,6.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,6.0
2025-09-30,03 STBAつぶつぶいちごバナナミルク,スムージー,7.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,7.0
2025-09-30,02 BA完熟バナナミルク,スムージー,6.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,6.0
2025-09-30,11 KIWIごろごろキウイ,スムージー,4.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,4.0
2025-09-30,13 LLS搾りたてレモンライムソーダ,ソーダ,3.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,3.0
2025-09-30,12 LMNゴクゴクレモネードソーダ,ソーダ,3.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,3.0
2025-09-30,09 BOCベリーベリーオレンジココナッツ,スムージー,2.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,2.0
2025-09-30,05 KBケールバナナ,スムージー,2.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,2.0
2025-09-30,04 MIXトロピカルマンゴーミックス,スムージー,2.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,2.0
2025-09-30,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,2.0,110780.0,Tuesday,0,28.4,22.3,雨,0,0,9.0,秋,無,,0,9070200.0,184360.0,1,0,2.0
2025-10-01,NS100 切りたて梨100%生絞りジュース,期間限定100%,39.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,0,1,39.0
2025-10-01,06 ACAIアサイースムージー,スムージー,8.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,8.0
2025-10-01,KPS まるごと巨峰とパインスムージー,期間限定スムージー,10.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,0,1,10.0
2025-10-01,03 STBAつぶつぶいちごバナナミルク,スムージー,11.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,11.0
2025-10-01,01 PBA金の房プレミアムバナナミルク,スムージー,11.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,11.0
2025-10-01,SS 東京サンセットソーダ,店舗限定,7.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,7.0
2025-10-01,12 LMNゴクゴクレモネードソーダ,ソーダ,5.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,5.0
2025-10-01,02 BA完熟バナナミルク,スムージー,5.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,5.0
2025-10-01,11 KIWIごろごろキウイ,スムージー,3.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,3.0
2025-10-01,13 LLS搾りたてレモンライムソーダ,ソーダ,2.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,2.0
2025-10-01,07 OP果実たっぷりオレンジパイン,スムージー,1.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,1.0
2025-10-01,04 MIXトロピカルマンゴーミックス,スムージー,1.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,1.0
2025-10-01,05 KBケールバナナ,スムージー,1.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,1.0
2025-10-01,10 MGつぶつぶマンゴーミルク,スムージー,1.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,1.0
2025-10-01,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,1.0,99680.0,Wednesday,0,23.6,18.3,雨,0,0,10.0,秋,無,,0,9070200.0,185804.2857142857,1,0,1.0
2025-10-02,NS100 切りたて梨100%生絞りジュース,期間限定100%,27.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,0,1,27.0
2025-10-02,01 PBA金の房プレミアムバナナミルク,スムージー,27.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,27.0
2025-10-02,03 STBAつぶつぶいちごバナナミルク,スムージー,13.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,13.0
2025-10-02,KPS まるごと巨峰とパインスムージー,期間限定スムージー,8.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,0,1,8.0
2025-10-02,SS 東京サンセットソーダ,店舗限定,7.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,7.0
2025-10-02,04 MIXトロピカルマンゴーミックス,スムージー,4.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,4.0
2025-10-02,10 MGつぶつぶマンゴーミルク,スムージー,4.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,4.0
2025-10-02,08 KOPつぶつぶキウイオレンジパイン,スムージー,3.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,3.0
2025-10-02,07 OP果実たっぷりオレンジパイン,スムージー,3.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,3.0
2025-10-02,09 BOCベリーベリーオレンジココナッツ,スムージー,2.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,2.0
2025-10-02,12 LMNゴクゴクレモネードソーダ,ソーダ,3.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,3.0
2025-10-02,02 BA完熟バナナミルク,スムージー,3.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,3.0
2025-10-02,05 KBケールバナナ,スムージー,2.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,2.0
2025-10-02,11 KIWIごろごろキウイ,スムージー,2.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,2.0
2025-10-02,13 LLS搾りたてレモンライムソーダ,ソーダ,2.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,2.0
2025-10-02,06 ACAIアサイースムージー,スムージー,1.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,1.0
2025-10-02,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,1.0,100760.0,Thursday,0,27.5,17.3,曇り,0,0,10.0,秋,無,,0,9070200.0,188790.0,1,0,1.0
2025-10-03,NS100 切りたて梨100%生絞りジュース,期間限定100%,38.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,0,1,38.0
2025-10-03,01 PBA金の房プレミアムバナナミルク,スムージー,17.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,17.0
2025-10-03,KPS まるごと巨峰とパインスムージー,期間限定スムージー,10.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,0,1,10.0
2025-10-03,07 OP果実たっぷりオレンジパイン,スムージー,9.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,9.0
2025-10-03,SS 東京サンセットソーダ,店舗限定,8.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,8.0
2025-10-03,06 ACAIアサイースムージー,スムージー,4.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,4.0
2025-10-03,04 MIXトロピカルマンゴーミックス,スムージー,6.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,6.0
2025-10-03,08 KOPつぶつぶキウイオレンジパイン,スムージー,4.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,4.0
2025-10-03,11 KIWIごろごろキウイ,スムージー,4.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,4.0
2025-10-03,02 BA完熟バナナミルク,スムージー,4.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,4.0
2025-10-03,05 KBケールバナナ,スムージー,3.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,3.0
2025-10-03,03 STBAつぶつぶいちごバナナミルク,スムージー,3.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,3.0
2025-10-03,09 BOCベリーベリーオレンジココナッツ,スムージー,2.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,2.0
2025-10-03,13 LLS搾りたてレモンライムソーダ,ソーダ,2.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,2.0
2025-10-03,10 MGつぶつぶマンゴーミルク,スムージー,1.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,1.0
2025-10-03,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,1.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,1.0
2025-10-03,12 LMNゴクゴクレモネードソーダ,ソーダ,1.0,109680.0,Friday,0,26.3,19.3,雨,0,0,10.0,秋,無,,0,9070200.0,184980.0,1,0,1.0
2025-10-04,NS100 切りたて梨100%生絞りジュース,期間限定100%,108.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,0,1,108.0
2025-10-04,01 PBA金の房プレミアムバナナミルク,スムージー,26.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,26.0
2025-10-04,KPS まるごと巨峰とパインスムージー,期間限定スムージー,20.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,0,1,20.0
2025-10-04,03 STBAつぶつぶいちごバナナミルク,スムージー,21.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,21.0
2025-10-04,07 OP果実たっぷりオレンジパイン,スムージー,14.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,14.0
2025-10-04,SS 東京サンセットソーダ,店舗限定,12.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,12.0
2025-10-04,02 BA完熟バナナミルク,スムージー,15.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,15.0
2025-10-04,08 KOPつぶつぶキウイオレンジパイン,スムージー,10.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,10.0
2025-10-04,06 ACAIアサイースムージー,スムージー,7.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,7.0
2025-10-04,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,11.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,11.0
2025-10-04,11 KIWIごろごろキウイ,スムージー,8.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,8.0
2025-10-04,04 MIXトロピカルマンゴーミックス,スムージー,8.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,8.0
2025-10-04,12 LMNゴクゴクレモネードソーダ,ソーダ,8.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,8.0
2025-10-04,13 LLS搾りたてレモンライムソーダ,ソーダ,7.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,7.0
2025-10-04,09 BOCベリーベリーオレンジココナッツ,スムージー,5.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,5.0
2025-10-04,10 MGつぶつぶマンゴーミルク,スムージー,3.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,3.0
2025-10-04,05 KBケールバナナ,スムージー,2.0,257660.0,Saturday,0,25.1,20.3,雨,1,0,10.0,秋,無,,0,9070200.0,171265.7142857143,1,0,2.0
2025-10-05,NS100 切りたて梨100%生絞りジュース,期間限定100%,116.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,0,1,116.0
2025-10-05,KPS まるごと巨峰とパインスムージー,期間限定スムージー,43.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,0,1,43.0
2025-10-05,01 PBA金の房プレミアムバナナミルク,スムージー,45.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,45.0
2025-10-05,03 STBAつぶつぶいちごバナナミルク,スムージー,27.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,27.0
2025-10-05,10 MGつぶつぶマンゴーミルク,スムージー,15.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,15.0
2025-10-05,06 ACAIアサイースムージー,スムージー,8.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,8.0
2025-10-05,02 BA完熟バナナミルク,スムージー,18.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,18.0
2025-10-05,SS 東京サンセットソーダ,店舗限定,13.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,13.0
2025-10-05,11 KIWIごろごろキウイ,スムージー,12.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,12.0
2025-10-05,04 MIXトロピカルマンゴーミックス,スムージー,11.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,11.0
2025-10-05,08 KOPつぶつぶキウイオレンジパイン,スムージー,9.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,9.0
2025-10-05,07 OP果実たっぷりオレンジパイン,スムージー,11.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,11.0
2025-10-05,12 LMNゴクゴクレモネードソーダ,ソーダ,12.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,12.0
2025-10-05,09 BOCベリーベリーオレンジココナッツ,スムージー,5.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,5.0
2025-10-05,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,7.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,7.0
2025-10-05,13 LLS搾りたてレモンライムソーダ,ソーダ,5.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,5.0
2025-10-05,05 KBケールバナナ,スムージー,4.0,328300.0,Sunday,0,28.8,19.3,曇り,1,0,10.0,秋,無,,0,9070200.0,161825.7142857143,1,0,4.0
2025-10-06,NS100 切りたて梨100%生絞りジュース,期間限定100%,42.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,0,1,42.0
2025-10-06,03 STBAつぶつぶいちごバナナミルク,スムージー,13.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,13.0
2025-10-06,KPS まるごと巨峰とパインスムージー,期間限定スムージー,9.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,0,1,9.0
2025-10-06,SS 東京サンセットソーダ,店舗限定,9.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,9.0
2025-10-06,01 PBA金の房プレミアムバナナミルク,スムージー,10.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,10.0
2025-10-06,06 ACAIアサイースムージー,スムージー,5.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,5.0
2025-10-06,10 MGつぶつぶマンゴーミルク,スムージー,7.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,7.0
2025-10-06,11 KIWIごろごろキウイ,スムージー,6.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,6.0
2025-10-06,07 OP果実たっぷりオレンジパイン,スムージー,6.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,6.0
2025-10-06,09 BOCベリーベリーオレンジココナッツ,スムージー,5.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,5.0
2025-10-06,08 KOPつぶつぶキウイオレンジパイン,スムージー,4.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,4.0
2025-10-06,12 LMNゴクゴクレモネードソーダ,ソーダ,5.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,5.0
2025-10-06,02 BA完熟バナナミルク,スムージー,6.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,6.0
2025-10-06,04 MIXトロピカルマンゴーミックス,スムージー,3.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,3.0
2025-10-06,13 LLS搾りたてレモンライムソーダ,ソーダ,4.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,4.0
2025-10-06,05 KBケールバナナ,スムージー,2.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,2.0
2025-10-06,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,2.0,135110.0,Monday,0,29.3,21.7,曇り,0,0,10.0,秋,無,,0,9070200.0,163138.57142857142,1,0,2.0
2025-10-07,NS100 切りたて梨100%生絞りジュース,期間限定100%,40.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,0,1,40.0
2025-10-07,01 PBA金の房プレミアムバナナミルク,スムージー,15.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,15.0
2025-10-07,KPS まるごと巨峰とパインスムージー,期間限定スムージー,11.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,0,1,11.0
2025-10-07,04 MIXトロピカルマンゴーミックス,スムージー,9.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,9.0
2025-10-07,03 STBAつぶつぶいちごバナナミルク,スムージー,9.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,9.0
2025-10-07,08 KOPつぶつぶキウイオレンジパイン,スムージー,6.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,6.0
2025-10-07,SS 東京サンセットソーダ,店舗限定,7.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,7.0
2025-10-07,06 ACAIアサイースムージー,スムージー,4.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,4.0
2025-10-07,11 KIWIごろごろキウイ,スムージー,5.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,5.0
2025-10-07,10 MGつぶつぶマンゴーミルク,スムージー,4.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,4.0
2025-10-07,07 OP果実たっぷりオレンジパイン,スムージー,4.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,4.0
2025-10-07,09 BOCベリーベリーオレンジココナッツ,スムージー,3.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,3.0
2025-10-07,02 BA完熟バナナミルク,スムージー,4.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,4.0
2025-10-07,12 LMNゴクゴクレモネードソーダ,ソーダ,3.0,118690.0,Tuesday,0,25.0,20.0,雨,0,0,10.0,秋,無,,0,9070200.0,164268.57142857142,1,0,3.0
